chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr6	167412815	167552629	+	1235	CCR6	548	5.34040683E-2	DAVIES_SUCCESS
chr6	167570359	167571319	-	2853	GPR31	181	8.8476699E-1	DAVIES_SUCCESS
chr6	167584080	167596396	+	401285	TCP10L2	327	7.23322836E-1	DAVIES_SUCCESS
chr6	167704802	167729502	+	54346	UNC93A	426	8.22526689E-1	DAVIES_SUCCESS
chr6	167738573	167756177	+	83887	TTLL2	388	8.25183501E-1	DAVIES_SUCCESS
chr6	167770520	167797998	-	6953	TCP10	509	6.47478668E-1	DAVIES_SUCCESS
chr6	168185218	168197539	-	26238	C6orf123	390	6.58905989E-1	DAVIES_SUCCESS
chr6	168224569	168227476	-	653483	MLLT4-AS1	275	7.70126394E-1	DAVIES_SUCCESS
chr6	168227670	168372700	+	4301	MLLT4	521	7.0849022E-1	DAVIES_SUCCESS
chr6	168376603	168377619	-	100128124	HGC6.3	185	4.19931734E-1	DAVIES_SUCCESS
chr6	168399771	168445769	+	3834	KIF25	351	7.55278692E-1	DAVIES_SUCCESS
chr6	168456463	168479857	-	79981	FRMD1	295	6.6797947E-1	DAVIES_SUCCESS
chr6	168707583	168720402	-	168002	DACT2	443	8.62110466E-1	DAVIES_SUCCESS
chr6	168841830	169068674	+	64094	SMOC2	981	5.09518912E-1	DAVIES_SUCCESS
chr6	169615874	169654137	-	7058	THBS2	466	5.76795226E-1	DAVIES_SUCCESS
chr6	169857302	170102159	-	253769	WDR27	785	6.84824685E-1	DAVIES_SUCCESS
chr6	170102256	170106402	+	387263	C6orf120	229	8.49050431E-1	DAVIES_SUCCESS
chr6	170104001	170124106	-	55274	PHF10	261	7.80398454E-1	DAVIES_SUCCESS
chr6	170140214	170151638	-	6991	TCTE3	255	7.7870012E-1	DAVIES_SUCCESS
chr6	170151720	170181617	+	55780	C6orf70	333	7.85986822E-1	DAVIES_SUCCESS
chr6	170188885	170198921	-	401288	LINC00242	300	7.25422949E-1	DAVIES_SUCCESS
chr6	170190168	170202969	+	80069	LINC00574	308	6.85519706E-1	DAVIES_SUCCESS
chr6	170563421	170571657	-	154449	LOC154449	301	3.30355319E-2	DAVIES_SUCCESS
chr6	170591293	170599697	-	28514	DLL1	311	4.24278784E-2	DAVIES_SUCCESS
chr6	170615843	170714237	+	84498	FAM120B	566	1.79958812E-1	DAVIES_SUCCESS
chr6	170639848	170639932	+	100616430	MIR4644	213	1.65723286E-1	DAVIES_SUCCESS
chr6	170780106	170862417	-	5689	PSMB1	445	1.34218853E-1	DAVIES_SUCCESS
chr6	170863420	170881958	+	6908	TBP	184	1.53388235E-1	DAVIES_SUCCESS
chr6	170884659	170893780	-	5134	PDCD2	146	1.72102507E-1	DAVIES_SUCCESS
chr7	192968	300740	+	56975	FAM20C	488	4.38476565E-2	DAVIES_SUCCESS
chr7	330135	331454	+	100288524	LOC100288524	132	1.30277326E-1	DAVIES_SUCCESS
chr7	536896	559481	-	5154	PDGFA	374	9.31870826E-1	DAVIES_SUCCESS
chr7	560027	564869	+	441307	FLJ44511	391	9.44414276E-1	DAVIES_SUCCESS
chr7	588833	767313	-	5575	PRKAR1B	844	9.38615569E-1	DAVIES_SUCCESS
chr7	766337	826116	+	54919	HEATR2	460	7.11216966E-1	DAVIES_SUCCESS
chr7	855193	914557	+	23353	SUN1	534	8.70598225E-1	DAVIES_SUCCESS
chr7	891586	936071	+	51608	GET4	446	9.11443524E-1	DAVIES_SUCCESS
chr7	937536	1015235	-	11033	ADAP1	529	5.67533626E-1	DAVIES_SUCCESS
chr7	1004485	1015235	-	90639	COX19	317	2.95822975E-1	DAVIES_SUCCESS
chr7	1022834	1029276	+	54905	CYP2W1	308	2.20934714E-1	DAVIES_SUCCESS
chr7	1036622	1177893	-	84310	C7orf50	876	2.06466295E-1	DAVIES_SUCCESS
chr7	1062568	1062662	-	442907	MIR339	375	2.8631895E-1	DAVIES_SUCCESS
chr7	1097140	1098897	+	115330	GPR146	398	3.13845489E-1	DAVIES_SUCCESS
chr7	1121843	1133451	+	2852	GPER	410	3.9569658E-1	DAVIES_SUCCESS
chr7	1192542	1199855	-	90637	ZFAND2A	352	1.59713843E-1	DAVIES_SUCCESS
chr7	1272653	1276613	+	340260	UNCX	265	5.14798501E-1	DAVIES_SUCCESS
chr7	1473994	1499109	-	79778	MICALL2	281	7.21558857E-1	DAVIES_SUCCESS
chr7	1509912	1544018	-	26173	INTS1	350	8.59614323E-1	DAVIES_SUCCESS
chr7	1570367	1582679	+	7975	MAFK	298	8.8138739E-1	DAVIES_SUCCESS
chr7	1581870	1596066	-	202915	TMEM184A	305	8.68623741E-1	DAVIES_SUCCESS
chr7	1606969	1609668	-	84262	PSMG3	242	8.91076227E-1	DAVIES_SUCCESS
chr7	1609708	1629261	+	114796	PSMG3-AS1	293	9.31685028E-1	DAVIES_SUCCESS
chr7	1654105	1656328	+	260341	TFAMP1	232	8.06834217E-1	DAVIES_SUCCESS
chr7	1748797	1787590	+	392617	ELFN1	357	5.5689232E-1	DAVIES_SUCCESS
chr7	1855427	2272583	-	8379	MAD1L1	1239	7.59252751E-1	DAVIES_SUCCESS
chr7	1883815	1883889	-	100616160	MIR4655	355	7.74097563E-1	DAVIES_SUCCESS
chr7	2273925	2281833	-	29960	FTSJ2	195	6.49829914E-1	DAVIES_SUCCESS
chr7	2281856	2290780	+	4521	NUDT1	192	6.65262832E-1	DAVIES_SUCCESS
chr7	2291404	2354099	-	29886	SNX8	301	1.3851348E-1	DAVIES_SUCCESS
chr7	2394473	2420377	+	8662	EIF3B	255	1.15075002E-2	DAVIES_SUCCESS
chr7	2443194	2474216	+	55501	CHST12	326	5.00021837E-2	DAVIES_SUCCESS
chr7	2552162	2568810	+	3955	LFNG	361	6.44285444E-1	DAVIES_SUCCESS
chr7	2566707	2566786	+	100616116	MIR4648	307	6.09778958E-1	DAVIES_SUCCESS
chr7	2577443	2595392	-	221927	BRAT1	377	5.53637588E-1	DAVIES_SUCCESS
chr7	2598631	2654368	+	23288	IQCE	484	4.06955583E-1	DAVIES_SUCCESS
chr7	2671602	2704436	+	80727	TTYH3	454	4.28510572E-1	DAVIES_SUCCESS
chr7	2719162	2755069	+	155185	AMZ1	422	8.58756905E-1	DAVIES_SUCCESS
chr7	2767740	2883959	-	2768	GNA12	662	4.15724876E-1	DAVIES_SUCCESS
chr7	2945709	3083509	-	84433	CARD11	789	6.55579803E-1	DAVIES_SUCCESS
chr7	4683387	4811074	+	221937	FOXK1	456	9.94386233E-1	DAVIES_SUCCESS
chr7	4815261	4834026	+	9907	AP5Z1	213	5.94003015E-1	DAVIES_SUCCESS
chr7	4828195	4828270	-	100616465	MIR4656	176	7.58064411E-1	DAVIES_SUCCESS
chr7	4834284	4923335	-	55698	RADIL	442	2.52717978E-1	DAVIES_SUCCESS
chr7	4897368	4901625	-	56903	PAPOLB	253	6.72149329E-2	DAVIES_SUCCESS
chr7	4931875	4998844	-	221938	MMD2	537	1.5024882E-1	DAVIES_SUCCESS
chr7	5013615	5037800	+	441191	RNF216P1	464	2.13848605E-1	DAVIES_SUCCESS
chr7	5023301	5112854	+	100533952	RBAK-RBAKDN	684	2.2553224E-1	DAVIES_SUCCESS
chr7	5085451	5109119	+	57786	RBAK	454	1.7060912E-1	DAVIES_SUCCESS
chr7	5111690	5112854	+	389458	RBAKDN	362	4.40583396E-1	DAVIES_SUCCESS
chr7	5160940	5184177	-	645700	ZNF890P	547	8.79065179E-1	DAVIES_SUCCESS
chr7	5229834	5273486	+	26100	WIPI2	546	9.95426952E-1	DAVIES_SUCCESS
chr7	5322560	5343704	+	222962	SLC29A4	446	9.99958796E-1	DAVIES_SUCCESS
chr7	5346422	5465045	-	84629	TNRC18	719	9.99801106E-1	DAVIES_SUCCESS
chr7	5515427	5553399	-	80028	FBXL18	423	8.62064361E-1	DAVIES_SUCCESS
chr7	5535449	5535548	-	693174	MIR589	327	8.99852847E-1	DAVIES_SUCCESS
chr7	5566778	5570232	-	60	ACTB	300	6.21442589E-1	DAVIES_SUCCESS
chr7	5632435	5646287	+	6624	FSCN1	232	3.28657467E-1	DAVIES_SUCCESS
chr7	5659671	5821361	-	54476	RNF216	435	7.79864182E-2	DAVIES_SUCCESS
chr7	5702062	5720092	-	100874342	RNF216-IT1	122	3.78271927E-1	DAVIES_SUCCESS
chr7	5862790	5894066	+	401303	ZNF815P	483	2.08780439E-2	DAVIES_SUCCESS
chr7	5920428	5925994	+	654231	OCM	371	8.6853876E-2	DAVIES_SUCCESS
chr7	5938340	5965603	+	51622	CCZ1	315	2.2409551E-1	DAVIES_SUCCESS
chr7	5965776	6010314	-	222967	RSPH10B	289	4.7905631E-1	DAVIES_SUCCESS
chr7	6012869	6048737	-	5395	PMS2	263	2.56473215E-1	DAVIES_SUCCESS
chr7	6048881	6063465	+	7965	AIMP2	319	2.44026248E-1	DAVIES_SUCCESS
chr7	6061877	6098860	-	27102	EIF2AK1	390	2.75152093E-1	DAVIES_SUCCESS
chr7	6071006	6076183	+	100310846	ANKRD61	356	2.46886229E-1	DAVIES_SUCCESS
chr7	6144549	6201195	+	84132	USP42	281	6.10624357E-1	DAVIES_SUCCESS
chr7	6201411	6312242	-	9265	CYTH3	351	5.84870098E-1	DAVIES_SUCCESS
chr7	6369039	6388590	-	84792	FAM220A	339	8.00510189E-1	DAVIES_SUCCESS
chr7	6414125	6443598	+	5879	RAC1	326	5.67607162E-1	DAVIES_SUCCESS
chr7	6448746	6523849	-	221955	DAGLB	429	7.35504316E-1	DAVIES_SUCCESS
chr7	6500711	6523849	-	11014	KDELR2	304	7.3085435E-1	DAVIES_SUCCESS
chr7	6536408	6591067	-	392862	GRID2IP	340	6.98103201E-1	DAVIES_SUCCESS
chr7	6617064	6628610	+	55146	ZDHHC4	212	4.93909309E-1	DAVIES_SUCCESS
chr7	6629914	6648355	+	79034	C7orf26	231	2.77247806E-1	DAVIES_SUCCESS
chr7	6655526	6663921	+	54753	ZNF853	206	1.44150911E-1	DAVIES_SUCCESS
chr7	6728063	6746566	-	7559	ZNF12	217	1.79487109E-1	DAVIES_SUCCESS
chr7	6749756	6793493	+	441194	PMS2CL	173	2.99296181E-1	DAVIES_SUCCESS
chr7	6793739	6838396	+	728194	RSPH10B2	228	8.04417217E-1	DAVIES_SUCCESS
chr7	6838565	6865926	-	221960	CCZ1B	177	9.51100953E-1	DAVIES_SUCCESS
chr7	7115400	7136417	-	100131257	LOC100131257	490	1.47953185E-1	DAVIES_SUCCESS
chr7	7222245	7288280	+	56913	C1GALT1	557	7.54819114E-1	DAVIES_SUCCESS
chr7	7398243	7575460	-	340267	COL28A1	689	2.65857043E-1	DAVIES_SUCCESS
chr7	7606615	7647110	+	54468	MIOS	353	6.99282418E-1	DAVIES_SUCCESS
chr7	7676574	7758238	-	6119	RPA3	669	1.28666731E-1	DAVIES_SUCCESS
chr7	7680341	7918851	+	729852	LOC729852	1329	2.09352743E-1	DAVIES_SUCCESS
chr7	8008373	8128709	+	113263	GLCCI1	594	5.28739006E-1	DAVIES_SUCCESS
chr7	8152814	8302242	-	3382	ICA1	628	7.02852003E-1	DAVIES_SUCCESS
chr7	8473584	8792593	+	30010	NXPH1	1249	9.02563776E-2	DAVIES_SUCCESS
chr7	9673899	9675447	+	168741	PER4	501	4.69116159E-1	DAVIES_SUCCESS
chr7	10971579	10979813	-	4697	NDUFA4	308	4.75385999E-2	DAVIES_SUCCESS
chr7	11013498	11209250	+	9678	PHF14	568	1.03460029E-1	DAVIES_SUCCESS
chr7	11410061	11871824	-	221981	THSD7A	1787	1.33916302E-1	DAVIES_SUCCESS
chr7	12250847	12276890	+	54664	TMEM106B	601	1.54530333E-3	DAVIES_SUCCESS
chr7	12370508	12443852	-	221806	VWDE	642	1.66003384E-3	DAVIES_SUCCESS
chr7	12610202	12693228	+	85477	SCIN	673	1.24261988E-1	DAVIES_SUCCESS
chr7	12726451	12730558	+	10124	ARL4A	432	3.96077436E-1	DAVIES_SUCCESS
chr7	13930855	14031050	-	2115	ETV1	445	9.09659111E-1	DAVIES_SUCCESS
chr7	14184673	14942550	-	1607	DGKB	2033	6.04419978E-1	DAVIES_SUCCESS
chr7	15239942	15601640	-	392636	AGMO	1246	5.53661242E-1	DAVIES_SUCCESS
chr7	15650836	15726308	-	4223	MEOX2	506	6.31300894E-1	DAVIES_SUCCESS
chr7	16127151	16460947	-	729920	ISPD	988	8.21849125E-2	DAVIES_SUCCESS
chr7	16250110	16310229	+	100506025	LOC100506025	361	1.48348812E-1	DAVIES_SUCCESS
chr7	16501105	16570205	-	25928	SOSTDC1	464	1.27946578E-1	DAVIES_SUCCESS
chr7	16566504	16621114	+	100506049	LRRC72	491	3.1908217E-1	DAVIES_SUCCESS
chr7	16639400	16685442	-	57037	ANKMY2	391	2.48084034E-1	DAVIES_SUCCESS
chr7	16685758	16746148	+	28969	BZW2	543	2.05128998E-1	DAVIES_SUCCESS
chr7	16793350	16824161	+	27075	TSPAN13	541	2.32874272E-2	DAVIES_SUCCESS
chr7	16832263	16844738	-	10551	AGR2	506	9.60262595E-3	DAVIES_SUCCESS
chr7	16899029	16921613	-	155465	AGR3	409	1.37607318E-2	DAVIES_SUCCESS
chr7	17338275	17385775	+	196	AHR	129	6.19839188E-5	DAVIES_SUCCESS
chr7	17830384	17980131	-	23161	SNX13	535	1.26813259E-1	DAVIES_SUCCESS
chr7	18066399	18067486	-	221823	PRPS1L1	206	2.06456336E-1	DAVIES_SUCCESS
chr7	18126571	19036992	+	9734	HDAC9	1593	2.3898984E-2	DAVIES_SUCCESS
chr7	19155090	19157295	-	7291	TWIST1	123	2.88554456E-1	DAVIES_SUCCESS
chr7	19184404	19185044	-	222894	FERD3L	144	5.31553229E-1	DAVIES_SUCCESS
chr7	19735084	19748660	-	221830	TWISTNB	264	2.94608401E-2	DAVIES_SUCCESS
chr7	19744980	19745059	-	100422967	MIR3146	234	2.54396742E-2	DAVIES_SUCCESS
chr7	19758937	19813216	-	256130	TMEM196	359	1.68285219E-2	DAVIES_SUCCESS
chr7	20174278	20257013	-	346389	MACC1	443	5.13906706E-1	DAVIES_SUCCESS
chr7	20181538	20193154	+	100874041	MACC1-AS1	283	8.84796416E-1	DAVIES_SUCCESS
chr7	20370324	20455382	+	3696	ITGB8	501	7.24463401E-1	DAVIES_SUCCESS
chr7	20655244	20796637	+	340273	ABCB5	682	4.59012162E-1	DAVIES_SUCCESS
chr7	20821893	20826508	-	221833	SP8	182	3.26936762E-1	DAVIES_SUCCESS
chr7	20866916	20867439	+	222901	RPL23P8	169	6.84531767E-1	DAVIES_SUCCESS
chr7	21467688	21554151	+	6671	SP4	492	8.04516689E-1	DAVIES_SUCCESS
chr7	21582832	21941186	+	8701	DNAH11	1406	7.71208079E-1	DAVIES_SUCCESS
chr7	21940516	21985542	-	55536	CDCA7L	428	3.6288407E-1	DAVIES_SUCCESS
chr7	22157907	22396533	-	9771	RAPGEF5	889	3.96126328E-1	DAVIES_SUCCESS
chr7	22459062	22539901	-	256227	STEAP1B	540	5.75495394E-1	DAVIES_SUCCESS
chr7	22602955	22613617	+	100506178	LOC100506178	172	5.75926096E-1	DAVIES_SUCCESS
chr7	22766765	22771621	+	3569	IL6	324	2.05173935E-1	DAVIES_SUCCESS
chr7	22852250	22862471	-	54543	TOMM7	386	8.71191903E-1	DAVIES_SUCCESS
chr7	22896231	22896305	+	692210	SNORD93	297	6.94918145E-1	DAVIES_SUCCESS
chr7	22980877	23053770	-	84668	FAM126A	444	3.07692201E-1	DAVIES_SUCCESS
chr7	23140846	23145322	-	100775104	KLHL7-AS1	252	6.47457679E-1	DAVIES_SUCCESS
chr7	23145352	23215038	+	55975	KLHL7	374	8.13944221E-1	DAVIES_SUCCESS
chr7	23221445	23240630	+	11097	NUPL2	207	8.66080324E-1	DAVIES_SUCCESS
chr7	23286315	23314729	+	10457	GPNMB	141	7.43724082E-1	DAVIES_SUCCESS
chr7	23338939	23349180	+	115416	MALSU1	82	6.56078419E-1	DAVIES_SUCCESS
chr7	23349827	23509995	-	10643	IGF2BP3	315	4.09336278E-1	DAVIES_SUCCESS
chr7	23530006	23531031	+	256355	RPS2P32	180	3.62051886E-1	DAVIES_SUCCESS
chr7	23544400	23571656	-	29896	TRA2A	233	3.93593329E-1	DAVIES_SUCCESS
chr7	23624334	23626146	-	1197	CLK2P	173	6.63655422E-1	DAVIES_SUCCESS
chr7	23636997	23684327	+	90693	CCDC126	261	7.65197907E-1	DAVIES_SUCCESS
chr7	23719748	23742269	+	340277	FAM221A	267	6.68374912E-1	DAVIES_SUCCESS
chr7	23749785	23944365	+	56164	STK31	879	4.31968664E-1	DAVIES_SUCCESS
chr7	24323806	24331484	+	4852	NPY	338	3.15335154E-1	DAVIES_SUCCESS
chr7	24613084	24727498	+	51678	MPP6	595	7.84518634E-1	DAVIES_SUCCESS
chr7	24737973	24797639	-	1687	DFNA5	450	8.26644596E-1	DAVIES_SUCCESS
chr7	24836163	25019760	-	26031	OSBPL3	638	9.07996726E-1	DAVIES_SUCCESS
chr7	25158269	25164980	-	54205	CYCS	324	9.45160903E-1	DAVIES_SUCCESS
chr7	25174315	25219817	-	136895	C7orf31	443	7.75321917E-1	DAVIES_SUCCESS
chr7	25264190	25268105	-	64111	NPVF	351	3.32713466E-1	DAVIES_SUCCESS
chr7	25880600	25880630	-	100873753	RNU6-16P	177	9.28452515E-1	DAVIES_SUCCESS
chr7	25989538	25989606	-	406940	MIR148A	237	5.32740926E-1	DAVIES_SUCCESS
chr7	26191846	26226756	+	9603	NFE2L3	177	5.73017171E-1	DAVIES_SUCCESS
chr7	26229555	26240413	-	3181	HNRNPA2B1	98	3.8036889E-1	DAVIES_SUCCESS
chr7	26240830	26253227	+	11335	CBX3	75	5.32273435E-1	DAVIES_SUCCESS
chr7	26331514	26413949	+	29887	SNX10	347	3.89596029E-1	DAVIES_SUCCESS
chr7	26438338	26538594	+	441204	LOC441204	495	2.22096739E-1	DAVIES_SUCCESS
chr7	26572739	26578444	-	9808	KIAA0087	372	4.73636852E-2	DAVIES_SUCCESS
chr7	26677489	26686924	+	285941	C7orf71	278	4.69543909E-2	DAVIES_SUCCESS
chr7	26706687	27034858	-	8935	SKAP2	849	4.08672575E-2	DAVIES_SUCCESS
chr7	27132613	27135625	-	3198	HOXA1	118	2.68556636E-3	DAVIES_SUCCESS
chr7	27135712	27139877	+	100506311	HOTAIRM1	127	3.50448912E-3	DAVIES_SUCCESS
chr7	27139972	27142394	-	3199	HOXA2	127	4.29870057E-3	DAVIES_SUCCESS
chr7	27145808	27166639	-	3200	HOXA3	151	5.39947552E-3	DAVIES_SUCCESS
chr7	27168125	27170399	-	3201	HOXA4	130	8.14072676E-3	DAVIES_SUCCESS
chr7	27179982	27195547	+	100133311	HOXA-AS3	144	4.27326722E-3	DAVIES_SUCCESS
chr7	27180670	27183287	-	3202	HOXA5	131	7.47296652E-3	DAVIES_SUCCESS
chr7	27185201	27187393	-	3203	HOXA6	129	7.67031053E-3	DAVIES_SUCCESS
chr7	27193337	27196296	-	3204	HOXA7	131	5.65515104E-3	DAVIES_SUCCESS
chr7	27202056	27219880	-	100534589	HOXA10-HOXA9	145	5.61598986E-3	DAVIES_SUCCESS
chr7	27208517	27211534	+	100874323	HOXA-AS4	128	4.03411884E-3	DAVIES_SUCCESS
chr7	27209098	27209182	-	442920	MIR196B	126	4.12978055E-3	DAVIES_SUCCESS
chr7	27210209	27219880	-	3206	HOXA10	140	5.36930578E-3	DAVIES_SUCCESS
chr7	27220775	27224842	-	3207	HOXA11	139	6.84560678E-3	DAVIES_SUCCESS
chr7	27225026	27228912	+	221883	HOXA11-AS	141	8.15305407E-3	DAVIES_SUCCESS
chr7	27236498	27239725	-	3209	HOXA13	143	1.60942023E-2	DAVIES_SUCCESS
chr7	27240039	27246130	+	100316868	HOTTIP	136	2.16085445E-2	DAVIES_SUCCESS
chr7	27282163	27286192	+	2128	EVX1	167	1.38810239E-1	DAVIES_SUCCESS
chr7	27565058	27702620	-	11112	HIBADH	537	2.65389642E-1	DAVIES_SUCCESS
chr7	27778991	27869386	+	8887	TAX1BP1	356	2.40679535E-3	DAVIES_SUCCESS
chr7	27870192	28220437	-	221895	JAZF1	860	4.37175733E-2	DAVIES_SUCCESS
chr7	28220075	28280996	+	100128081	JAZF1-AS1	344	6.02631431E-1	DAVIES_SUCCESS
chr7	28338939	28865511	+	9586	CREB5	1530	8.59378437E-1	DAVIES_SUCCESS
chr7	28992973	28998029	-	9865	TRIL	304	7.35395105E-1	DAVIES_SUCCESS
chr7	29019582	29052985	+	100506497	LOC100506497	381	7.18651978E-1	DAVIES_SUCCESS
chr7	29035246	29234892	-	54504	CPVL	827	9.69835929E-1	DAVIES_SUCCESS
chr7	29186199	29553944	+	1124	CHN2	1246	6.83488337E-1	DAVIES_SUCCESS
chr7	29603426	29606911	+	222171	PRR15	296	3.38090585E-1	DAVIES_SUCCESS
chr7	29685537	29725437	-	646762	LOC646762	456	1.70684504E-1	DAVIES_SUCCESS
chr7	29720349	29720444	-	100616354	MIR550A3	350	2.02112089E-1	DAVIES_SUCCESS
chr7	29724769	29749688	+	442524	DPY19L2P3	440	1.97316745E-1	DAVIES_SUCCESS
chr7	29846169	29956682	+	644150	WIPF3	529	8.47477785E-1	DAVIES_SUCCESS
chr7	29959718	30029905	-	9805	SCRN1	258	9.62964493E-1	DAVIES_SUCCESS
chr7	30050198	30066417	-	55033	FKBP14	152	7.70137331E-1	DAVIES_SUCCESS
chr7	30067976	30157961	+	84725	PLEKHA8	306	7.10757412E-1	DAVIES_SUCCESS
chr7	30174551	30202381	+	222166	C7orf41	242	3.74547913E-1	DAVIES_SUCCESS
chr7	30323922	30407308	+	223082	ZNRF2	75	2.17566952E-1	DAVIES_SUCCESS
chr7	30329409	30329506	+	693133	MIR550A1	20	3.68197316E-1	DAVIES_SUCCESS
chr7	30409665	30412410	+	222161	DKFZP586I1420	66	2.34374869E-1	DAVIES_SUCCESS
chr7	30464142	30518393	-	10392	NOD1	235	7.61313493E-1	DAVIES_SUCCESS
chr7	30536236	30544457	-	79017	GGCT	211	8.71383971E-1	DAVIES_SUCCESS
chr7	30555925	30634419	-	401320	LOC401320	287	8.97215532E-1	DAVIES_SUCCESS
chr7	30634180	30673648	+	2617	GARS	187	7.37681462E-1	DAVIES_SUCCESS
chr7	30691558	30739719	-	1395	CRHR2	213	7.63641457E-1	DAVIES_SUCCESS
chr7	30737600	30797218	+	11185	INMT	334	4.99529077E-1	DAVIES_SUCCESS
chr7	30791750	30932002	+	100526825	INMT-FAM188B	507	4.57740713E-1	DAVIES_SUCCESS
chr7	30811032	30932002	+	84182	FAM188B	473	4.14073416E-1	DAVIES_SUCCESS
chr7	30893009	30965131	+	358	AQP1	364	4.21127122E-1	DAVIES_SUCCESS
chr7	31003635	31019146	+	2692	GHRHR	261	3.19605175E-1	DAVIES_SUCCESS
chr7	31092075	31151093	+	117	ADCYAP1R1	388	4.36751925E-1	DAVIES_SUCCESS
chr7	31377074	31380538	-	63974	NEUROD6	248	4.75712477E-1	DAVIES_SUCCESS
chr7	31553684	31698334	+	223075	CCDC129	660	9.17455055E-1	DAVIES_SUCCESS
chr7	31726630	31748069	+	10842	PPP1R17	243	8.34420448E-1	DAVIES_SUCCESS
chr7	31792631	32338383	-	5137	PDE1C	1797	6.86789685E-1	DAVIES_SUCCESS
chr7	32496509	32498106	-	100130673	LOC100130673	366	2.75328599E-1	DAVIES_SUCCESS
chr7	32524944	32534870	-	23658	LSM5	404	2.5493163E-1	DAVIES_SUCCESS
chr7	32535175	33079036	+	23080	AVL9	1794	1.65430695E-1	DAVIES_SUCCESS
chr7	32620552	32758780	-	100129460	DPY19L1P1	650	2.24326189E-1	DAVIES_SUCCESS
chr7	32767561	32769595	+	441208	ZNRF2P1	266	1.86612202E-1	DAVIES_SUCCESS
chr7	32772592	32772689	+	693134	MIR550A2	258	1.96104338E-1	DAVIES_SUCCESS
chr7	32797897	32802536	+	401321	LOC401321	388	2.1894977E-1	DAVIES_SUCCESS
chr7	32907777	32931468	-	25948	KBTBD2	226	7.26697506E-1	DAVIES_SUCCESS
chr7	32956426	32982782	-	441212	RP9P	258	4.44987324E-1	DAVIES_SUCCESS
chr7	32997004	33046543	+	11328	FKBP9	342	8.81321278E-2	DAVIES_SUCCESS
chr7	33053724	33102409	-	51251	NT5C3A	344	4.80228649E-2	DAVIES_SUCCESS
chr7	33134409	33149002	-	6100	RP9	320	2.72903334E-1	DAVIES_SUCCESS
chr7	33169151	33645680	+	27241	BBS9	1291	7.27692827E-1	DAVIES_SUCCESS
chr7	33944522	34195484	+	168667	BMPER	555	5.21291593E-1	DAVIES_SUCCESS
chr7	34386123	34911194	-	404744	NPSR1-AS1	1467	5.92526121E-1	DAVIES_SUCCESS
chr7	34697896	34917944	+	387129	NPSR1	913	4.96244107E-1	DAVIES_SUCCESS
chr7	34961080	35077653	-	23333	DPY19L1	546	1.1245389E-1	DAVIES_SUCCESS
chr7	35120898	35225774	-	554236	DPY19L2P1	321	2.3498117E-2	DAVIES_SUCCESS
chr7	35242041	35293711	-	57057	TBX20	351	2.15985389E-1	DAVIES_SUCCESS
chr7	35353465	35416086	+	401324	LOC401324	550	1.84060551E-1	DAVIES_SUCCESS
chr7	35672269	35734772	-	64224	HERPUD2	291	8.40676217E-1	DAVIES_SUCCESS
chr7	35840595	35946715	+	989	SEPT7	268	8.51127212E-1	DAVIES_SUCCESS
chr7	36192835	36341152	+	80820	EEPD1	710	8.9717868E-1	DAVIES_SUCCESS
chr7	36363758	36429734	-	23366	KIAA0895	348	9.97299692E-1	DAVIES_SUCCESS
chr7	36429431	36493400	+	54443	ANLN	370	8.70858105E-1	DAVIES_SUCCESS
chr7	36552548	36764154	-	313	AOAH	802	4.0993674E-1	DAVIES_SUCCESS
chr7	36637439	36639726	-	100874264	AOAH-IT1	250	5.46912147E-1	DAVIES_SUCCESS
chr7	36892510	37488895	-	9844	ELMO1	1524	3.90954797E-1	DAVIES_SUCCESS
chr7	36958961	36959037	-	100302113	MIR1200	185	8.69758934E-1	DAVIES_SUCCESS
chr7	37779995	37780913	+	353345	GPR141	183	9.95094911E-1	DAVIES_SUCCESS
chr7	37888198	37940002	+	51314	NME8	507	5.20895714E-1	DAVIES_SUCCESS
chr7	37945534	37956525	-	6424	SFRP4	402	3.13782041E-1	DAVIES_SUCCESS
chr7	37960162	37991542	+	54749	EPDR1	458	3.24606719E-1	DAVIES_SUCCESS
chr7	38217807	38270272	+	83930	STARD3NL	471	6.37140858E-1	DAVIES_SUCCESS
chr7	38279180	38357589	-	445347	TARP	704	1.41103459E-1	DAVIES_SUCCESS
chr7	38381177	38418238	+	100506776	LOC100506776	557	6.60918906E-2	DAVIES_SUCCESS
chr7	38423296	38671167	-	273	AMPH	1137	1.39709268E-1	DAVIES_SUCCESS
chr7	38724945	38726689	-	340286	FAM183B	263	6.32129465E-1	DAVIES_SUCCESS
chr7	38763542	38948800	-	27072	VPS41	762	7.66745489E-1	DAVIES_SUCCESS
chr7	39017608	39504390	+	11281	POU6F2	1375	3.71601667E-1	DAVIES_SUCCESS
chr7	39444197	39445945	-	100861520	POU6F2-AS1	237	2.96659488E-1	DAVIES_SUCCESS
chr7	39606002	39612480	+	57002	YAE1D1	237	7.87792894E-1	DAVIES_SUCCESS
chr7	39649085	39651687	+	646999	LOC646999	187	9.53310165E-1	DAVIES_SUCCESS
chr7	39663151	39747723	+	5898	RALA	312	8.24208584E-1	DAVIES_SUCCESS
chr7	39773166	39834222	+	349114	LINC00265	290	7.49380061E-1	DAVIES_SUCCESS
chr7	39989958	40136733	+	8621	CDK13	350	7.54469209E-1	DAVIES_SUCCESS
