chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
5	92956401	92956494	-	100313887	MIR2277	83	3.72133501E-1	DAVIES_SUCCESS
5	93076014	93077309	-	134187	POU5F2	93	8.08360397E-1	DAVIES_SUCCESS
5	93486555	93954309	-	285600	KIAA0825	653	6.40626555E-1	DAVIES_SUCCESS
5	93954390	94031573	+	84250	ANKRD32	338	3.86036556E-1	DAVIES_SUCCESS
5	94042288	94620279	-	79772	MCTP1	1198	2.00859659E-1	DAVIES_SUCCESS
5	94727047	94786144	+	153643	FAM81B	331	5.99949709E-1	DAVIES_SUCCESS
5	94799598	94890709	-	9652	TTC37	351	3.20606313E-1	DAVIES_SUCCESS
5	94890824	94940806	+	153642	ARSK	192	3.43321948E-1	DAVIES_SUCCESS
5	94955979	94957284	+	285601	GPR150	113	5.4943498E-1	DAVIES_SUCCESS
5	94982480	94992849	+	317671	RFESD	168	3.68093488E-1	DAVIES_SUCCESS
5	94987884	95018714	-	83890	SPATA9	211	4.27234069E-1	DAVIES_SUCCESS
5	95053336	95132071	+	22836	RHOBTB3	366	7.21015413E-1	DAVIES_SUCCESS
5	95149552	95158577	-	2745	GLRX	250	9.53825311E-1	DAVIES_SUCCESS
5	95187935	95195836	+	202299	C5orf27	253	9.62437342E-1	DAVIES_SUCCESS
5	95220801	95297775	-	22936	ELL2	269	9.39301476E-1	DAVIES_SUCCESS
5	95414841	95414916	+	693168	MIR583	80	9.35818312E-1	DAVIES_SUCCESS
5	95726039	95768985	-	5122	PCSK1	278	5.96529223E-1	DAVIES_SUCCESS
5	95997740	96115299	+	831	CAST	682	3.61989902E-1	DAVIES_SUCCESS
5	96096513	96149848	-	51752	ERAP1	602	2.04324551E-1	DAVIES_SUCCESS
5	96211643	96255406	+	64167	ERAP2	465	1.49459922E-1	DAVIES_SUCCESS
5	96271345	96365115	+	4012	LNPEP	395	2.19166818E-1	DAVIES_SUCCESS
5	96427573	96478520	-	167410	LIX1	295	3.09566179E-1	DAVIES_SUCCESS
5	96496570	96519005	-	55781	RIOK2	253	2.28261732E-1	DAVIES_SUCCESS
5	98104998	98132198	+	285704	RGMB	213	5.7945986E-1	DAVIES_SUCCESS
5	98105321	98108788	-	503569	RGMB-AS1	188	5.12047245E-1	DAVIES_SUCCESS
5	98190907	98262238	-	1105	CHD1	241	9.66553704E-1	DAVIES_SUCCESS
5	98264837	98266713	+	100289230	LOC100289230	145	9.56146669E-1	DAVIES_SUCCESS
5	99715208	99723958	-	100133050	LOC100133050	114	6.82473952E-1	DAVIES_SUCCESS
5	99871123	99922440	+	345757	FAM174A	305	6.68129613E-1	DAVIES_SUCCESS
5	100142638	100238987	-	7903	ST8SIA4	252	1.55144223E-1	DAVIES_SUCCESS
5	101569691	101632253	-	353189	SLCO4C1	448	4.89552816E-2	DAVIES_SUCCESS
5	101707648	101834720	-	133482	SLCO6A1	568	2.0175433E-1	DAVIES_SUCCESS
5	102201526	102366808	+	5066	PAM	286	3.19430294E-1	DAVIES_SUCCESS
5	102421703	102455842	-	54826	GIN1	218	7.92528211E-1	DAVIES_SUCCESS
5	102455957	102539224	+	23262	PPIP5K2	222	7.97247096E-1	DAVIES_SUCCESS
5	102594441	102614361	+	90355	C5orf30	116	9.48186233E-1	DAVIES_SUCCESS
5	102884555	102898490	-	83594	NUDT12	279	6.80600351E-1	DAVIES_SUCCESS
5	104435174	104435799	+	9366	RAB9BP1	88	7.95358409E-1	DAVIES_SUCCESS
5	106712589	107006596	-	1946	EFNA5	835	7.19192518E-1	DAVIES_SUCCESS
5	107194733	107717799	-	64839	FBXL17	1257	8.00250192E-1	DAVIES_SUCCESS
5	108063525	108063962	-	100652853	HP07349	330	7.97573434E-1	DAVIES_SUCCESS
5	108083522	108523373	+	2241	FER	1458	9.20051274E-1	DAVIES_SUCCESS
5	108670409	108745675	-	9867	PJA2	400	2.8787662E-1	DAVIES_SUCCESS
5	109025155	109203429	+	4124	MAN2A1	662	8.91912561E-1	DAVIES_SUCCESS
5	109218882	109221200	+	100289673	LOC100289673	178	2.29345151E-1	DAVIES_SUCCESS
5	109624933	110062450	-	642987	TMEM232	719	6.91706293E-1	DAVIES_SUCCESS
5	110073861	110098484	+	91137	SLC25A46	195	6.02809884E-1	DAVIES_SUCCESS
5	110405777	110413722	+	85480	TSLP	172	2.64570139E-2	DAVIES_SUCCESS
5	110427869	110466200	+	134430	WDR36	344	1.22709614E-2	DAVIES_SUCCESS
5	110559946	110820748	+	814	CAMK4	776	2.42800354E-1	DAVIES_SUCCESS
5	110834021	110848233	-	134429	STARD4	186	2.37823182E-1	DAVIES_SUCCESS
5	110847923	111075423	+	100505678	STARD4-AS1	689	5.22462723E-1	DAVIES_SUCCESS
5	110998320	111312628	-	9315	NREP	793	6.62259218E-1	DAVIES_SUCCESS
5	111248204	111353003	+	100873948	NREP-AS1	411	7.10189395E-1	DAVIES_SUCCESS
5	111478137	111755010	-	64097	EPB41L4A	792	7.98342067E-1	DAVIES_SUCCESS
5	111496222	111498198	+	114915	EPB41L4A-AS1	251	6.3780538E-1	DAVIES_SUCCESS
5	111497181	111497314	+	654322	SNORA13	249	6.40213712E-1	DAVIES_SUCCESS
5	111755279	111756677	+	54508	FLJ11235	72	8.78531215E-1	DAVIES_SUCCESS
5	112043201	112181936	+	324	APC	409	9.97401597E-1	DAVIES_SUCCESS
5	112196884	112228776	+	6728	SRP19	248	9.82133328E-1	DAVIES_SUCCESS
5	112212080	112258031	-	7905	REEP5	296	9.81863836E-1	DAVIES_SUCCESS
5	112312406	112357892	+	167227	DCP2	314	1.78808296E-1	DAVIES_SUCCESS
5	112357795	112824527	-	4163	MCC	1483	2.0071224E-2	DAVIES_SUCCESS
5	112768250	112770728	-	83942	TSSK1B	325	2.09078557E-1	DAVIES_SUCCESS
5	112849390	112930984	+	64848	YTHDC2	608	1.55091264E-2	DAVIES_SUCCESS
5	113698015	113832197	+	3781	KCNN2	533	2.7587157E-1	DAVIES_SUCCESS
5	114460458	114516243	-	55521	TRIM36	296	5.73105208E-1	DAVIES_SUCCESS
5	114546526	114598569	-	5229	PGGT1B	249	2.49583328E-1	DAVIES_SUCCESS
5	114602884	114632458	-	153733	CCDC112	212	2.64847819E-1	DAVIES_SUCCESS
5	114856607	114880591	-	56929	FEM1C	219	6.80562125E-1	DAVIES_SUCCESS
5	114914338	114961876	-	100302736	TMED7-TICAM2	380	4.19440138E-1	DAVIES_SUCCESS
5	114948904	114961876	-	51014	TMED7	316	3.70025273E-1	DAVIES_SUCCESS
5	115140429	115152405	-	1036	CDO1	164	3.85681698E-1	DAVIES_SUCCESS
5	115163893	115177548	-	9140	ATG12	145	8.55255376E-1	DAVIES_SUCCESS
5	115177618	115249778	+	1176	AP3S1	251	7.9002731E-1	DAVIES_SUCCESS
5	115298150	115363299	+	206338	AQPEP	529	7.98600627E-1	DAVIES_SUCCESS
5	115387162	115394827	+	644100	ARL14EPL	389	8.47589757E-1	DAVIES_SUCCESS
5	115420726	115628978	+	51397	COMMD10	1180	8.97065137E-1	DAVIES_SUCCESS
5	115779250	115910551	-	57556	SEMA6A	523	9.1830251E-1	DAVIES_SUCCESS
5	116751207	116915439	+	728342	LOC728342	980	5.8399916E-1	DAVIES_SUCCESS
5	118172568	118324240	-	285605	DTWD2	309	1.83731648E-1	DAVIES_SUCCESS
5	118406899	118584822	+	1657	DMXL1	320	5.52947936E-1	DAVIES_SUCCESS
5	118604417	118730294	+	25816	TNFAIP8	465	4.35410598E-1	DAVIES_SUCCESS
5	118788137	118878030	+	3295	HSD17B4	342	2.56922263E-1	DAVIES_SUCCESS
5	118965253	118971517	+	340069	FAM170A	392	7.43236971E-2	DAVIES_SUCCESS
5	119800018	120022964	+	51334	PRR16	808	4.29293796E-1	DAVIES_SUCCESS
5	121187649	121188523	+	94033	FTMT	167	3.00037062E-1	DAVIES_SUCCESS
5	121297655	121364295	+	153443	SRFBP1	190	2.42918098E-1	DAVIES_SUCCESS
5	121398889	121414055	-	4015	LOX	120	2.32424268E-1	DAVIES_SUCCESS
5	121465214	121489266	+	133923	ZNF474	138	4.54028733E-1	DAVIES_SUCCESS
5	121495870	121518358	+	100505841	LOC100505841	95	6.7181959E-1	DAVIES_SUCCESS
5	121647385	121799794	+	9627	SNCAIP	368	9.97290241E-1	DAVIES_SUCCESS
5	121772191	121814782	-	153163	MGC32805	260	9.93821795E-1	DAVIES_SUCCESS
5	122110690	122170234	+	6643	SNX2	410	5.07824823E-1	DAVIES_SUCCESS
5	122181159	122344902	+	28966	SNX24	615	2.11172566E-1	DAVIES_SUCCESS
5	122359077	122372425	-	5480	PPIC	276	1.53068747E-1	DAVIES_SUCCESS
5	122424840	122523745	+	93166	PRDM6	556	2.78726321E-1	DAVIES_SUCCESS
5	122680578	122759286	-	153241	CEP120	448	7.87440492E-1	DAVIES_SUCCESS
5	122847792	122952738	+	1456	CSNK1G3	342	8.56941029E-1	DAVIES_SUCCESS
5	123972609	124084500	-	57507	ZNF608	500	9.48731907E-1	DAVIES_SUCCESS
5	125695787	125829853	+	65983	GRAMD3	507	8.3664809E-1	DAVIES_SUCCESS
5	125877532	125931082	-	501	ALDH7A1	375	4.22280094E-1	DAVIES_SUCCESS
5	125936606	125962944	+	51808	PHAX	319	7.06827528E-1	DAVIES_SUCCESS
5	125967413	125971974	+	389320	C5orf48	245	8.56898835E-1	DAVIES_SUCCESS
5	126112314	126172712	+	4001	LMNB1	399	6.64072147E-1	DAVIES_SUCCESS
5	126203405	126366500	-	115123	MARCH3	217	6.74349735E-1	DAVIES_SUCCESS
5	126378249	126409184	-	401207	C5orf63	79	6.40272761E-1	DAVIES_SUCCESS
5	126626455	126796910	+	84466	MEGF10	440	2.95742753E-1	DAVIES_SUCCESS
5	126853308	126890780	+	133619	PRRC1	226	5.24568084E-1	DAVIES_SUCCESS
5	126984712	126994322	+	613212	CTXN3	246	7.72766438E-1	DAVIES_SUCCESS
5	127276131	127419299	-	644873	FLJ33630	332	4.99022321E-2	DAVIES_SUCCESS
5	127419482	127525380	+	6558	SLC12A2	254	1.13995471E-2	DAVIES_SUCCESS
5	127593600	127873916	-	2201	FBN2	884	2.14039881E-2	DAVIES_SUCCESS
5	128301209	128369335	+	28965	SLC27A6	746	2.07760207E-2	DAVIES_SUCCESS
5	128430441	128449719	+	51015	ISOC1	285	1.2431331E-1	DAVIES_SUCCESS
5	128433380	128433459	+	100616175	MIR4633	226	1.09668036E-1	DAVIES_SUCCESS
5	128732754	128732840	-	100616325	MIR4460	237	6.59797193E-2	DAVIES_SUCCESS
5	128796102	129074376	+	171019	ADAMTS19	764	8.59307272E-2	DAVIES_SUCCESS
5	129083883	129100756	+	100127206	KIAA1024L	207	5.54871278E-1	DAVIES_SUCCESS
5	129240522	129522327	+	337876	CHSY3	547	1.65561513E-1	DAVIES_SUCCESS
5	130494975	130501041	-	3094	HINT1	121	9.3134978E-2	DAVIES_SUCCESS
5	130506640	130541119	+	90624	LYRM7	146	9.12381809E-2	DAVIES_SUCCESS
5	130599701	130730382	+	56990	CDC42SE2	167	4.04611825E-1	DAVIES_SUCCESS
5	130759613	131132756	-	51735	RAPGEF6	377	6.58588936E-1	DAVIES_SUCCESS
5	130977406	131132756	-	96459	FNIP1	206	6.30990215E-1	DAVIES_SUCCESS
5	131142683	131347870	-	23305	ACSL6	327	4.38739735E-1	DAVIES_SUCCESS
5	131396346	131398896	+	3562	IL3	164	3.70164863E-1	DAVIES_SUCCESS
5	131409484	131411863	+	1437	CSF2	156	4.99998122E-1	DAVIES_SUCCESS
5	131528303	131563556	-	8974	P4HA2	238	9.75765259E-1	DAVIES_SUCCESS
5	131593350	131609147	+	8572	PDLIM4	248	9.69169832E-1	DAVIES_SUCCESS
5	131630144	131679899	+	6583	SLC22A4	374	9.72983669E-1	DAVIES_SUCCESS
5	131646968	131705608	-	553103	LOC553103	366	9.70156678E-1	DAVIES_SUCCESS
5	131701181	131701291	-	100500865	MIR3936	247	9.74087423E-1	DAVIES_SUCCESS
5	131705400	131731306	+	6584	SLC22A5	287	9.1880071E-1	DAVIES_SUCCESS
5	131746464	131822549	+	441108	C5orf56	398	8.69777303E-1	DAVIES_SUCCESS
5	131776131	131831259	-	3659	IRF1	311	7.88036087E-1	DAVIES_SUCCESS
5	131877135	131879214	-	3567	IL5	112	4.59956808E-1	DAVIES_SUCCESS
5	131891710	131980313	+	10111	RAD50	221	3.89954465E-1	DAVIES_SUCCESS
5	131993864	131996801	+	3596	IL13	156	4.59013855E-1	DAVIES_SUCCESS
5	132009677	132018370	+	3565	IL4	169	4.87113997E-1	DAVIES_SUCCESS
5	132028322	132073265	-	11127	KIF3A	213	4.03954307E-1	DAVIES_SUCCESS
5	132083136	132089856	+	645121	CCNI2	157	3.0583793E-1	DAVIES_SUCCESS
5	132086508	132113561	-	23176	SEPT8	176	3.69497223E-1	DAVIES_SUCCESS
5	132149032	132152489	+	134548	SOWAHA	160	7.46681735E-1	DAVIES_SUCCESS
5	132157832	132166590	-	134549	SHROOM1	173	8.48466467E-1	DAVIES_SUCCESS
5	132196877	132202576	-	2661	GDF9	177	9.7350105E-1	DAVIES_SUCCESS
5	132202318	132204536	+	27089	UQCRQ	172	9.70919616E-1	DAVIES_SUCCESS
5	132209357	132210582	+	116842	LEAP2	179	9.63614892E-1	DAVIES_SUCCESS
5	132211070	132299354	-	27125	AFF4	374	9.31118627E-1	DAVIES_SUCCESS
5	132332677	132362240	-	54819	ZCCHC10	272	8.46143689E-1	DAVIES_SUCCESS
5	132387661	132440709	+	3308	HSPA4	297	9.11481011E-1	DAVIES_SUCCESS
5	132532151	132948223	-	23105	FSTL4	1200	1.38971213E-2	DAVIES_SUCCESS
5	132763287	132763398	-	100302134	MIR1289-2	194	4.54363609E-2	DAVIES_SUCCESS
5	133291197	133304406	-	56951	C5orf15	187	9.98861819E-1	DAVIES_SUCCESS
5	133307565	133442104	-	7416	VDAC1	443	9.99582546E-1	DAVIES_SUCCESS
5	133450401	133483920	+	6932	TCF7	257	9.94165964E-1	DAVIES_SUCCESS
5	133492081	133512724	-	6500	SKP1	228	9.68492037E-1	DAVIES_SUCCESS
5	133532147	133561950	-	5515	PPP2CA	232	8.09343955E-1	DAVIES_SUCCESS
5	133541304	133706735	-	51265	CDKL3	375	5.24666777E-1	DAVIES_SUCCESS
5	133561447	133561543	+	100500905	MIR3661	189	7.8016259E-1	DAVIES_SUCCESS
5	133706869	133727799	+	7320	UBE2B	115	2.92556829E-1	DAVIES_SUCCESS
5	133737755	133747598	-	91368	CDKN2AIPNL	130	3.7499257E-1	DAVIES_SUCCESS
5	133860065	133918918	+	23338	PHF15	287	9.79781485E-1	DAVIES_SUCCESS
5	133936838	133968533	-	51128	SAR1B	136	9.64292314E-1	DAVIES_SUCCESS
5	133984474	134063601	+	10802	SEC24A	85	8.40006692E-1	DAVIES_SUCCESS
5	134074169	134087850	+	819	CAMLG	56	8.05472553E-1	DAVIES_SUCCESS
5	134094460	134166812	+	9879	DDX46	84	8.73906556E-1	DAVIES_SUCCESS
5	134181369	134195425	+	134553	C5orf24	54	8.56660749E-1	DAVIES_SUCCESS
5	134209459	134237323	+	79770	TXNDC15	67	7.88940463E-1	DAVIES_SUCCESS
5	134240809	134298336	+	84105	PCBD2	105	8.76206027E-1	DAVIES_SUCCESS
5	134263728	134263802	+	100616209	MIR4461	52	7.50273838E-1	DAVIES_SUCCESS
5	134303595	134347397	+	347732	CATSPER3	175	9.37246737E-1	DAVIES_SUCCESS
5	134363423	134369964	-	5307	PITX1	180	9.09888994E-1	DAVIES_SUCCESS
5	134368969	134680370	+	100996485	LOC100996485	660	9.59456979E-1	DAVIES_SUCCESS
5	134571923	134583867	-	340073	LOC340073	233	6.34768745E-1	DAVIES_SUCCESS
5	134670070	134735577	-	9555	H2AFY	172	9.32587684E-1	DAVIES_SUCCESS
5	134779903	134783038	-	140947	C5orf20	188	9.7903407E-1	DAVIES_SUCCESS
5	134784557	134788089	-	497189	TIFAB	195	9.35675225E-1	DAVIES_SUCCESS
5	134869971	134871639	-	4762	NEUROG1	141	1.36361012E-1	DAVIES_SUCCESS
5	134906370	134914969	-	9547	CXCL14	185	5.94769517E-1	DAVIES_SUCCESS
5	134984371	134989624	-	340074	LOC340074	268	6.52325002E-1	DAVIES_SUCCESS
5	135170364	135224326	+	153328	SLC25A48	459	9.38734561E-1	DAVIES_SUCCESS
5	135227934	135231516	-	3578	IL9	215	5.79548757E-1	DAVIES_SUCCESS
5	135266005	135287280	+	26223	FBXL21	317	5.82676788E-1	DAVIES_SUCCESS
5	135282599	135290723	-	3950	LECT2	276	5.74158693E-1	DAVIES_SUCCESS
5	135364583	135399507	+	7045	TGFBI	239	5.11791774E-1	DAVIES_SUCCESS
5	135416186	135416286	-	100126299	VTRNA2-1	187	3.98397742E-1	DAVIES_SUCCESS
5	135465202	135470579	-	9597	SMAD5-AS1	194	2.88600137E-1	DAVIES_SUCCESS
5	135468535	135518422	+	4090	SMAD5	257	3.31271744E-1	DAVIES_SUCCESS
5	135527155	135528851	-	389332	LOC389332	161	3.84724213E-1	DAVIES_SUCCESS
5	135548998	135701164	-	57113	TRPC7	484	3.54104212E-1	DAVIES_SUCCESS
5	136310986	136835018	-	6695	SPOCK1	1165	4.64964832E-1	DAVIES_SUCCESS
5	136953188	137071779	-	26249	KLHL3	323	7.7650754E-1	DAVIES_SUCCESS
5	136983260	136983338	-	100126343	MIR874	215	8.38323999E-1	DAVIES_SUCCESS
5	137022409	137223540	+	9499	MYOT	291	9.31484663E-1	DAVIES_SUCCESS
5	137087072	137090039	-	10949	HNRNPA0	65	9.03434256E-1	DAVIES_SUCCESS
5	137136881	137146439	+	4888	NPY6R	56	9.65061434E-1	DAVIES_SUCCESS
5	137225124	137278434	+	27039	PKD2L2	152	6.1680821E-1	DAVIES_SUCCESS
5	137273641	137368802	-	51306	FAM13B	266	4.94980655E-1	DAVIES_SUCCESS
5	137419580	137427199	+	7478	WNT8A	145	6.72421565E-1	DAVIES_SUCCESS
5	137450860	137475132	-	8382	NME5	138	8.48849888E-1	DAVIES_SUCCESS
5	137475458	137514358	-	10902	BRD8	132	9.13719808E-1	DAVIES_SUCCESS
5	137514416	137523404	+	10112	KIF20A	91	8.89399009E-1	DAVIES_SUCCESS
5	137523336	137549032	-	8697	CDC23	115	9.10180432E-1	DAVIES_SUCCESS
5	137588068	137610253	-	2676	GFRA3	146	7.93581692E-1	DAVIES_SUCCESS
5	137620958	137674044	-	995	CDC25C	210	7.92993451E-1	DAVIES_SUCCESS
5	137673223	137685418	+	51307	FAM53C	167	7.2997581E-1	DAVIES_SUCCESS
5	137688284	137772716	+	51780	KDM3B	293	8.67774188E-1	DAVIES_SUCCESS
5	137774689	137782658	+	51308	REEP2	183	9.49754986E-1	DAVIES_SUCCESS
5	137801180	137805004	+	1958	EGR1	157	9.66861187E-1	DAVIES_SUCCESS
5	137841781	137878989	-	2107	ETF1	160	9.77702194E-1	DAVIES_SUCCESS
5	137890570	137911318	-	3313	HSPA9	125	8.79890202E-1	DAVIES_SUCCESS
5	137896731	137896799	-	26785	SNORD63	103	8.34784304E-1	DAVIES_SUCCESS
5	138089106	138270723	+	1495	CTNNA1	360	3.44537889E-1	DAVIES_SUCCESS
5	138205078	138211057	-	26045	LRRTM2	134	3.74417428E-1	DAVIES_SUCCESS
5	138282409	138534065	-	64374	SIL1	376	5.39761234E-1	DAVIES_SUCCESS
5	138609440	138667366	+	9782	MATR3	95	1.51777466E-1	DAVIES_SUCCESS
5	138614468	138614668	+	26821	SNORA74A	61	1.6504356E-1	DAVIES_SUCCESS
5	138677518	138705409	+	51247	PAIP2	78	2.28685562E-1	DAVIES_SUCCESS
5	138702884	138719039	-	9963	SLC23A1	80	2.71385026E-1	DAVIES_SUCCESS
5	138723256	138725605	-	51237	MZB1	70	3.73673393E-1	DAVIES_SUCCESS
5	138727634	138730885	-	389333	PROB1	69	4.02029166E-1	DAVIES_SUCCESS
5	138732254	138739776	-	202051	SPATA24	71	4.19178201E-1	DAVIES_SUCCESS
5	138745891	138775214	-	202052	DNAJC18	63	5.315935E-1	DAVIES_SUCCESS
5	138778004	138842320	-	641700	ECSCR	100	7.96454404E-1	DAVIES_SUCCESS
5	138855112	138862343	-	340061	TMEM173	78	6.97536933E-1	DAVIES_SUCCESS
5	138940750	139008018	+	7322	UBE2D2	158	2.34777514E-1	DAVIES_SUCCESS
5	139028300	139062680	+	51523	CXXC5	136	2.97459497E-1	DAVIES_SUCCESS
5	139175405	139224048	+	84249	PSD2	180	9.5036836E-1	DAVIES_SUCCESS
5	139226363	139422884	-	9542	NRG2	384	6.44919675E-1	DAVIES_SUCCESS
5	139482506	139487597	-	100505636	LOC100505636	83	5.3496372E-1	DAVIES_SUCCESS
5	139493707	139499001	+	5813	PURA	93	5.52459683E-1	DAVIES_SUCCESS
5	139505520	139508391	+	492311	IGIP	98	5.96909752E-1	DAVIES_SUCCESS
5	139554652	139663119	+	84418	CYSTM1	313	5.5858355E-1	DAVIES_SUCCESS
5	139624634	139682689	-	5201	PFDN1	245	6.12997366E-1	DAVIES_SUCCESS
5	139712427	139726188	-	1839	HBEGF	125	5.78049064E-1	DAVIES_SUCCESS
5	139739786	139754722	+	83697	SLC4A9	113	3.90310904E-1	DAVIES_SUCCESS
5	139781398	139929163	+	404734	ANKHD1-EIF4EBP3	165	1.76656009E-1	DAVIES_SUCCESS
5	139927250	139929163	+	8637	EIF4EBP3	86	1.96106864E-1	DAVIES_SUCCESS
5	139929651	139937678	-	10011	SRA1	103	1.78640667E-1	DAVIES_SUCCESS
5	139937852	139944189	-	10307	APBB3	107	1.76126463E-1	DAVIES_SUCCESS
5	139944419	139948683	+	113829	SLC35A4	106	1.81902902E-1	DAVIES_SUCCESS
5	140011312	140013286	-	929	CD14	165	2.82563E-1	DAVIES_SUCCESS
5	140019011	140024989	+	55374	TMCO6	184	3.0344921E-1	DAVIES_SUCCESS
5	140024947	140027370	-	4695	NDUFA2	178	3.17008256E-1	DAVIES_SUCCESS
5	140027383	140042065	+	3550	IK	189	3.11247695E-1	DAVIES_SUCCESS
5	140044383	140050553	+	54853	WDR55	174	3.71439908E-1	DAVIES_SUCCESS
5	140050380	140053171	-	373863	DND1	175	4.13350525E-1	DAVIES_SUCCESS
5	140053489	140071312	-	3035	HARS	221	4.54120925E-1	DAVIES_SUCCESS
5	140071017	140078890	+	23438	HARS2	204	4.90989587E-1	DAVIES_SUCCESS
5	140080031	140086239	+	153527	ZMAT2	215	5.51116785E-1	DAVIES_SUCCESS
5	140090860	140090958	+	56664	VTRNA1-1	224	6.02772371E-1	DAVIES_SUCCESS
5	140098510	140098598	+	56663	VTRNA1-2	222	6.1586386E-1	DAVIES_SUCCESS
5	140105743	140105831	+	56662	VTRNA1-3	220	6.31940078E-1	DAVIES_SUCCESS
5	140165875	140391929	+	56147	PCDHA1	518	3.29008868E-1	DAVIES_SUCCESS
5	140174443	140391929	+	56146	PCDHA2	492	3.10981253E-1	DAVIES_SUCCESS
5	140180782	140391929	+	56145	PCDHA3	471	2.97263137E-1	DAVIES_SUCCESS
5	140186671	140391929	+	56144	PCDHA4	446	2.79840619E-1	DAVIES_SUCCESS
5	140201360	140391929	+	56143	PCDHA5	414	2.53151567E-1	DAVIES_SUCCESS
5	140207649	140391929	+	56142	PCDHA6	402	2.43798281E-1	DAVIES_SUCCESS
5	140213968	140391929	+	56141	PCDHA7	392	2.35538808E-1	DAVIES_SUCCESS
5	140220906	140391929	+	56140	PCDHA8	377	2.22634805E-1	DAVIES_SUCCESS
5	140227356	140391929	+	9752	PCDHA9	368	2.14611593E-1	DAVIES_SUCCESS
5	140235633	140391929	+	56139	PCDHA10	348	1.96687567E-1	DAVIES_SUCCESS
5	140247830	140391929	+	56138	PCDHA11	330	1.82978882E-1	DAVIES_SUCCESS
5	140254930	140391929	+	56137	PCDHA12	322	1.76287416E-1	DAVIES_SUCCESS
5	140261853	140391929	+	56136	PCDHA13	316	1.71586087E-1	DAVIES_SUCCESS
5	140306301	140391929	+	56135	PCDHAC1	252	1.62698761E-1	DAVIES_SUCCESS
5	140345746	140391929	+	56134	PCDHAC2	209	1.58427904E-1	DAVIES_SUCCESS
5	140430978	140433512	+	29930	PCDHB1	145	3.88790432E-1	DAVIES_SUCCESS
5	140474236	140476964	+	56133	PCDHB2	180	3.81731035E-1	DAVIES_SUCCESS
5	140480233	140483406	+	56132	PCDHB3	193	3.79321193E-1	DAVIES_SUCCESS
5	140501580	140505201	+	56131	PCDHB4	220	2.81011386E-1	DAVIES_SUCCESS
5	140514799	140517704	+	26167	PCDHB5	238	2.38989261E-1	DAVIES_SUCCESS
5	140529838	140532868	+	56130	PCDHB6	224	1.67676331E-1	DAVIES_SUCCESS
5	140535579	140537990	+	54661	PCDHB17	218	1.55979087E-1	DAVIES_SUCCESS
5	140552242	140555957	+	56129	PCDHB7	222	1.42902747E-1	DAVIES_SUCCESS
5	140557370	140560081	+	56128	PCDHB8	227	1.39590717E-1	DAVIES_SUCCESS
5	140560979	140565796	+	57717	PCDHB16	239	1.43633803E-1	DAVIES_SUCCESS
5	140571951	140575213	+	56126	PCDHB10	242	1.34803349E-1	DAVIES_SUCCESS
5	140579347	140582618	+	56125	PCDHB11	234	1.27902061E-1	DAVIES_SUCCESS
5	140588290	140591698	+	56124	PCDHB12	225	1.17685612E-1	DAVIES_SUCCESS
5	140593508	140596993	+	56123	PCDHB13	231	1.14981341E-1	DAVIES_SUCCESS
5	140603077	140605860	+	56122	PCDHB14	221	1.23980495E-1	DAVIES_SUCCESS
5	140613937	140617101	+	54660	PCDHB18	205	1.5182653E-1	DAVIES_SUCCESS
5	140619688	140624312	+	84054	PCDHB19P	196	1.7409945E-1	DAVIES_SUCCESS
5	140625146	140627801	+	56121	PCDHB15	193	2.41071818E-1	DAVIES_SUCCESS
5	140682195	140683612	-	83884	SLC25A2	165	7.9226783E-1	DAVIES_SUCCESS
5	140698056	140700351	-	6879	TAF7	155	9.18689921E-1	DAVIES_SUCCESS
5	140710251	140892548	+	56114	PCDHGA1	394	5.3450708E-1	DAVIES_SUCCESS
5	140718353	140892548	+	56113	PCDHGA2	384	5.13524008E-1	DAVIES_SUCCESS
5	140723600	140892548	+	56112	PCDHGA3	374	4.97025316E-1	DAVIES_SUCCESS
5	140729827	140892548	+	56104	PCDHGB1	355	4.53962105E-1	DAVIES_SUCCESS
5	140734767	140892548	+	56111	PCDHGA4	342	4.23967904E-1	DAVIES_SUCCESS
5	140739702	140892548	+	56103	PCDHGB2	330	4.0158753E-1	DAVIES_SUCCESS
5	140743897	140892548	+	56110	PCDHGA5	322	3.88566238E-1	DAVIES_SUCCESS
5	140749961	140892548	+	56102	PCDHGB3	308	3.63022606E-1	DAVIES_SUCCESS
5	140753650	140892548	+	56109	PCDHGA6	301	3.50646996E-1	DAVIES_SUCCESS
5	140762466	140892548	+	56108	PCDHGA7	294	3.45982468E-1	DAVIES_SUCCESS
5	140767451	140892548	+	8641	PCDHGB4	289	3.41487996E-1	DAVIES_SUCCESS
5	140777694	140892548	+	56101	PCDHGB5	275	3.3219437E-1	DAVIES_SUCCESS
5	140782519	140892548	+	56107	PCDHGA9	273	3.347563E-1	DAVIES_SUCCESS
5	140787769	140892548	+	56100	PCDHGB6	269	3.38111784E-1	DAVIES_SUCCESS
5	140792742	140892548	+	56106	PCDHGA10	261	3.3680967E-1	DAVIES_SUCCESS
5	140797213	140892548	+	56099	PCDHGB7	259	3.3803968E-1	DAVIES_SUCCESS
5	140800536	140892548	+	56105	PCDHGA11	256	3.32760106E-1	DAVIES_SUCCESS
5	140805852	140807825	+	56120	PCDHGB8P	150	4.11705534E-1	DAVIES_SUCCESS
