chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr6	1390068	1395832	+	2295	FOXF2	383	9.44291295E-1	DAVIES_SUCCESS
chr6	1610680	1614129	+	2296	FOXC1	249	6.45147673E-1	DAVIES_SUCCESS
chr6	1624034	2245868	-	2762	GMDS	1320	1.46043176E-2	DAVIES_SUCCESS
chr6	2245986	2481403	+	100508120	LOC100508120	672	4.9256688E-1	DAVIES_SUCCESS
chr6	2622971	2635298	-	154386	C6orf195	348	9.04714978E-1	DAVIES_SUCCESS
chr6	2663862	2751154	-	340156	MYLK4	632	2.10991917E-1	DAVIES_SUCCESS
chr6	2765665	2785979	+	56897	WRNIP1	389	8.09364357E-3	DAVIES_SUCCESS
chr6	2832565	2842283	-	1992	SERPINB1	383	1.31552368E-2	DAVIES_SUCCESS
chr6	2854264	2854341	-	100616285	MIR4645	336	3.82002892E-2	DAVIES_SUCCESS
chr6	2854890	2876744	-	221756	MGC39372	392	5.33696016E-2	DAVIES_SUCCESS
chr6	2887499	2903546	-	5272	SERPINB9	363	3.18862624E-1	DAVIES_SUCCESS
chr6	2948392	2972399	-	5269	SERPINB6	383	5.49162795E-1	DAVIES_SUCCESS
chr6	2988200	3019994	+	4835	NQO2	488	6.47257393E-1	DAVIES_SUCCESS
chr6	3020389	3025005	-	401233	HTATSF1P2	411	8.50091185E-1	DAVIES_SUCCESS
chr6	3064121	3115421	+	8737	RIPK1	341	5.61229435E-1	DAVIES_SUCCESS
chr6	3118925	3153432	+	670	BPHL	113	6.04052031E-2	DAVIES_SUCCESS
chr6	3153901	3157783	-	7280	TUBB2A	91	2.70473266E-2	DAVIES_SUCCESS
chr6	3183051	3196001	-	100507194	LOC100507194	97	2.3441773E-2	DAVIES_SUCCESS
chr6	3224494	3227968	-	347733	TUBB2B	226	5.17037831E-1	DAVIES_SUCCESS
chr6	3259161	3268300	+	389362	PSMG4	336	9.08995549E-1	DAVIES_SUCCESS
chr6	3269206	3456793	-	63027	SLC22A23	886	1.08115858E-1	DAVIES_SUCCESS
chr6	3722835	3752246	-	221749	PXDC1	464	9.76569825E-1	DAVIES_SUCCESS
chr6	3849631	3851551	+	26240	FAM50B	263	5.6941261E-1	DAVIES_SUCCESS
chr6	4021568	4065217	+	8899	PRPF4B	385	2.07252197E-1	DAVIES_SUCCESS
chr6	4050694	4087578	-	222826	FAM217A	371	2.20784141E-1	DAVIES_SUCCESS
chr6	4079439	4130999	+	404220	C6orf201	397	2.6521053E-1	DAVIES_SUCCESS
chr6	4115926	4135831	-	10455	ECI2	322	1.92440987E-1	DAVIES_SUCCESS
chr6	4706392	4955778	+	9425	CDYL	883	1.34283501E-1	DAVIES_SUCCESS
chr6	4995279	5004271	-	10799	RPP40	368	4.42119749E-1	DAVIES_SUCCESS
chr6	5085719	5087455	+	648791	PPP1R3G	355	9.13630209E-1	DAVIES_SUCCESS
chr6	5108652	5261172	-	57128	LYRM4	718	2.79043674E-1	DAVIES_SUCCESS
chr6	5148466	5148556	-	100500900	MIR3691	352	7.87616093E-1	DAVIES_SUCCESS
chr6	5261276	5771816	+	10667	FARS2	1430	7.22770862E-2	DAVIES_SUCCESS
chr6	5998232	6007633	-	51299	NRN1	346	6.39222879E-2	DAVIES_SUCCESS
chr6	6144310	6320924	-	2162	F13A1	916	6.56146733E-1	DAVIES_SUCCESS
chr6	6346697	6623059	-	285780	LY86-AS1	1095	9.6048075E-3	DAVIES_SUCCESS
chr6	6588933	6655216	+	9450	LY86	544	4.09675023E-5	DAVIES_SUCCESS
chr6	7107829	7252213	+	6239	RREB1	479	2.47499982E-2	DAVIES_SUCCESS
chr6	7281287	7313541	-	6745	SSR1	460	2.35330545E-2	DAVIES_SUCCESS
chr6	7326886	7389942	-	285782	CAGE1	523	1.66441641E-2	DAVIES_SUCCESS
chr6	7390061	7418270	+	83732	RIOK1	355	9.21325442E-2	DAVIES_SUCCESS
chr6	7541869	7586946	+	1832	DSP	411	1.23094297E-1	DAVIES_SUCCESS
chr6	7590431	7612200	+	154007	SNRNP48	349	4.78452795E-1	DAVIES_SUCCESS
chr6	7727010	7881961	+	654	BMP6	619	6.70353368E-1	DAVIES_SUCCESS
chr6	7881482	8064647	-	100526836	BLOC1S5-TXNDC5	851	1.80464651E-1	DAVIES_SUCCESS
chr6	7986334	7990577	+	206426	PIP5K1P1	407	9.57180166E-2	DAVIES_SUCCESS
chr6	8013799	8102828	-	100526837	EEF1E1-MUTED	602	1.51887456E-1	DAVIES_SUCCESS
chr6	8073592	8102828	-	9521	EEF1E1	350	2.21478959E-1	DAVIES_SUCCESS
chr6	8086640	8086766	-	100124533	SCARNA27	274	2.84214435E-1	DAVIES_SUCCESS
chr6	8413300	8435794	-	51000	SLC35B3	564	1.77484649E-1	DAVIES_SUCCESS
chr6	8435855	8785678	+	100506207	LOC100506207	1314	2.47974864E-1	DAVIES_SUCCESS
chr6	8652441	8654080	+	728655	HULC	260	2.62955098E-1	DAVIES_SUCCESS
chr6	10396915	10419797	-	7020	TFAP2A	276	4.9899892E-1	DAVIES_SUCCESS
chr6	10412550	10416402	+	100130275	LOC100130275	230	7.03894052E-1	DAVIES_SUCCESS
chr6	10428017	10435055	-	221718	LINC00518	288	8.11362489E-1	DAVIES_SUCCESS
chr6	10439949	10440027	+	100846998	MIR5689	290	7.66730486E-1	DAVIES_SUCCESS
chr6	10492455	10629601	+	2651	GCNT2	461	3.31651273E-1	DAVIES_SUCCESS
chr6	10671650	10695030	-	347744	C6orf52	53	9.33842364E-1	DAVIES_SUCCESS
chr6	10695187	10709970	+	55003	PAK1IP1	51	8.72438706E-1	DAVIES_SUCCESS
chr6	10723147	10731362	+	51522	TMEM14C	69	9.4611276E-1	DAVIES_SUCCESS
chr6	10747994	10974541	+	221711	SYCP2L	535	7.49756889E-1	DAVIES_SUCCESS
chr6	10762955	10838788	-	4117	MAK	254	7.92198093E-1	DAVIES_SUCCESS
chr6	10873455	10882098	-	9247	GCM2	250	2.92832143E-1	DAVIES_SUCCESS
chr6	10980992	11044624	-	54898	ELOVL2	298	7.96585644E-1	DAVIES_SUCCESS
chr6	11043990	11079377	+	100506409	ELOVL2-AS1	273	7.64005781E-1	DAVIES_SUCCESS
chr6	11094265	11138969	+	221710	SMIM13	387	6.71955878E-1	DAVIES_SUCCESS
chr6	11102721	11112071	-	405754	ERVFRD-1	241	7.32109089E-1	DAVIES_SUCCESS
chr6	11183530	11382581	-	4739	NEDD9	810	1.69966509E-1	DAVIES_SUCCESS
chr6	11538459	11583757	+	100113407	TMEM170B	316	8.913488E-6	DAVIES_SUCCESS
chr6	11713887	11779280	-	84830	ADTRP	466	1.0807E-1	DAVIES_SUCCESS
chr6	12012723	12165232	+	3096	HIVEP1	646	7.5263216E-4	DAVIES_SUCCESS
chr6	12290528	12297427	+	1906	EDN1	207	1.59258686E-2	DAVIES_SUCCESS
chr6	12717036	13288075	+	221692	PHACTR1	1338	6.33502316E-3	DAVIES_SUCCESS
chr6	13266773	13328787	-	51256	TBC1D7	511	3.6221495E-1	DAVIES_SUCCESS
chr6	13279526	13295818	-	100130357	LOC100130357	447	3.33513781E-1	DAVIES_SUCCESS
chr6	13363586	13487869	-	54438	GFOD1	497	4.87374493E-1	DAVIES_SUCCESS
chr6	13574760	13615390	+	23408	SIRT5	156	3.16136495E-2	DAVIES_SUCCESS
chr6	13615558	13621127	+	51406	NOL7	118	2.34735565E-2	DAVIES_SUCCESS
chr6	13621729	13711796	-	10048	RANBP9	269	9.86608322E-3	DAVIES_SUCCESS
chr6	13786780	13814792	-	63933	MCUR1	371	1.33946404E-2	DAVIES_SUCCESS
chr6	13924676	13980240	+	221687	RNF182	323	2.54233379E-5	DAVIES_SUCCESS
chr6	14117486	14137148	+	9308	CD83	278	1.32473921E-3	DAVIES_SUCCESS
chr6	15245733	15522273	+	3720	JARID2	681	2.53796887E-2	DAVIES_SUCCESS
chr6	15523031	15663289	-	84062	DTNBP1	516	2.51511196E-3	DAVIES_SUCCESS
chr6	16129316	16148478	+	29116	MYLIP	218	3.23893909E-2	DAVIES_SUCCESS
chr6	16141786	16141855	+	100616269	MIR4639	132	6.10856851E-2	DAVIES_SUCCESS
chr6	16238810	16295780	+	2766	GMPR	321	1.73090429E-1	DAVIES_SUCCESS
chr6	16299342	16761721	-	6310	ATXN1	1067	1.54214084E-3	DAVIES_SUCCESS
chr6	17102488	17131603	+	401236	STMND1	289	5.22743115E-1	DAVIES_SUCCESS
chr6	17281808	17294099	+	221662	RBM24	244	8.83462023E-1	DAVIES_SUCCESS
chr6	17393735	17558023	+	10486	CAP2	545	1.18398131E-1	DAVIES_SUCCESS
chr6	17600517	17611950	+	51439	FAM8A1	176	3.05411658E-1	DAVIES_SUCCESS
chr6	17615265	17707065	-	9972	NUP153	356	3.64843787E-1	DAVIES_SUCCESS
chr6	17759413	17987854	-	63971	KIF13A	717	8.96295403E-1	DAVIES_SUCCESS
chr6	18120717	18122851	-	378884	NHLRC1	230	5.33936755E-1	DAVIES_SUCCESS
chr6	18128544	18155374	-	7172	TPMT	304	6.306039E-1	DAVIES_SUCCESS
chr6	18155618	18224084	+	221656	KDM1B	361	5.97995225E-1	DAVIES_SUCCESS
chr6	18224399	18264799	-	7913	DEK	315	4.75924308E-1	DAVIES_SUCCESS
chr6	18387580	18469105	+	255488	RNF144B	604	7.07310555E-1	DAVIES_SUCCESS
chr6	18572014	18572111	+	693125	MIR548A1	320	1.28953114E-1	DAVIES_SUCCESS
chr6	19837600	19842431	+	3400	ID4	364	2.16012784E-1	DAVIES_SUCCESS
chr6	20099915	20212695	-	154141	MBOAT1	531	5.21440317E-1	DAVIES_SUCCESS
chr6	20402136	20493945	+	1871	E2F3	335	6.89853249E-2	DAVIES_SUCCESS
chr6	20534687	21232634	+	54901	CDKAL1	2041	1.33328891E-3	DAVIES_SUCCESS
chr6	21593971	21598849	+	6659	SOX4	96	1.20558228E-1	DAVIES_SUCCESS
chr6	21665002	22214734	+	401237	LINC00340	1484	2.17230662E-2	DAVIES_SUCCESS
chr6	22134830	22147422	-	729177	LOC729177	196	8.02439689E-1	DAVIES_SUCCESS
chr6	22287472	22303082	-	5617	PRL	272	9.10313971E-1	DAVIES_SUCCESS
chr6	22569677	22570750	+	154150	HDGFL1	304	2.10211832E-1	DAVIES_SUCCESS
chr6	24126413	24147757	+	140767	NRSN1	263	1.77020436E-1	DAVIES_SUCCESS
chr6	24171982	24383520	-	51473	DCDC2	786	4.7883386E-3	DAVIES_SUCCESS
chr6	24357130	24358512	+	353219	KAAG1	250	2.61584351E-2	DAVIES_SUCCESS
chr6	24403152	24425816	+	57380	MRS2	400	5.78582806E-2	DAVIES_SUCCESS
chr6	24426061	24489850	-	2822	GPLD1	592	9.87094469E-2	DAVIES_SUCCESS
chr6	24495196	24537435	+	7915	ALDH5A1	457	1.74960013E-1	DAVIES_SUCCESS
chr6	24544331	24646383	-	9856	KIAA0319	523	4.49337244E-3	DAVIES_SUCCESS
chr6	24650204	24667115	-	51567	TDP2	278	4.87517144E-3	DAVIES_SUCCESS
chr6	24667262	24705295	+	55856	ACOT13	304	6.76992372E-3	DAVIES_SUCCESS
chr6	24705089	24719403	-	81688	C6orf62	214	2.00573076E-1	DAVIES_SUCCESS
chr6	24775158	24786325	+	51053	GMNN	220	6.60665721E-2	DAVIES_SUCCESS
chr6	24804512	25042398	-	9750	FAM65B	860	2.32377012E-1	DAVIES_SUCCESS
chr6	25081294	25166793	-	8418	CMAHP	523	9.54797213E-2	DAVIES_SUCCESS
chr6	25279305	25620758	+	55604	LRRC16A	1406	5.1931817E-3	DAVIES_SUCCESS
chr6	25652428	25702008	+	10590	SCGN	477	5.67752434E-3	DAVIES_SUCCESS
chr6	25726290	25726790	-	221613	HIST1H2AA	308	4.86157545E-2	DAVIES_SUCCESS
chr6	25727136	25727573	+	255626	HIST1H2BA	308	4.86851646E-2	DAVIES_SUCCESS
chr6	25732660	25733089	+	387319	HIST1H2APS1	309	4.68533975E-2	DAVIES_SUCCESS
chr6	25754926	25781403	+	10050	SLC17A4	380	7.76744682E-3	DAVIES_SUCCESS
chr6	25783125	25832287	-	6568	SLC17A1	403	3.87368497E-4	DAVIES_SUCCESS
chr6	25845327	25874471	-	10786	SLC17A3	311	4.10903754E-5	DAVIES_SUCCESS
chr6	25912983	25930946	-	10246	SLC17A2	308	1.78979775E-4	DAVIES_SUCCESS
chr6	25962916	25987557	+	10475	TRIM38	267	1.86677702E-4	DAVIES_SUCCESS
chr6	26017259	26018040	-	3024	HIST1H1A	171	1.36366565E-5	DAVIES_SUCCESS
chr6	26020717	26021186	+	8350	HIST1H3A	177	1.77325202E-5	DAVIES_SUCCESS
chr6	26021906	26022278	+	8359	HIST1H4A	179	2.21133249E-5	DAVIES_SUCCESS
chr6	26027123	26027480	-	8366	HIST1H4B	186	3.22646066E-5	DAVIES_SUCCESS
chr6	26031816	26032288	-	8358	HIST1H3B	194	7.03037645E-5	DAVIES_SUCCESS
chr6	26033319	26033796	-	8335	HIST1H2AB	195	7.73428484E-5	DAVIES_SUCCESS
chr6	26043454	26043885	-	3018	HIST1H2BB	204	1.55589399E-4	DAVIES_SUCCESS
chr6	26045638	26046097	+	8352	HIST1H3C	203	1.41220229E-4	DAVIES_SUCCESS
chr6	26055967	26056699	-	3006	HIST1H1C	220	7.435635E-5	DAVIES_SUCCESS
chr6	26087508	26095469	+	3077	HFE	271	1.49377035E-5	DAVIES_SUCCESS
chr6	26104175	26104565	+	8364	HIST1H4C	238	2.18440578E-5	DAVIES_SUCCESS
chr6	26107639	26108364	-	3010	HIST1H1T	234	1.55590139E-5	DAVIES_SUCCESS
chr6	26123694	26124132	-	8347	HIST1H2BC	214	2.1424354E-5	DAVIES_SUCCESS
chr6	26124372	26124918	+	8334	HIST1H2AC	214	2.1424354E-5	DAVIES_SUCCESS
chr6	26156558	26157343	+	3008	HIST1H1E	250	1.23429068E-3	DAVIES_SUCCESS
chr6	26158348	26171576	+	3017	HIST1H2BD	285	6.60071409E-3	DAVIES_SUCCESS
chr6	26184023	26184458	+	8344	HIST1H2BE	239	2.24903511E-1	DAVIES_SUCCESS
chr6	26188937	26189304	-	8360	HIST1H4D	240	2.4678363E-1	DAVIES_SUCCESS
chr6	26197011	26199521	-	8351	HIST1H3D	247	2.72048613E-1	DAVIES_SUCCESS
chr6	26199011	26199521	-	3013	HIST1H2AD	245	2.78860836E-1	DAVIES_SUCCESS
chr6	26199786	26200216	+	8343	HIST1H2BF	247	2.79617569E-1	DAVIES_SUCCESS
chr6	26204872	26205249	+	8367	HIST1H4E	247	2.64418911E-1	DAVIES_SUCCESS
chr6	26216427	26216872	-	8339	HIST1H2BG	258	3.10195187E-1	DAVIES_SUCCESS
chr6	26217147	26217711	+	3012	HIST1H2AE	261	3.1289211E-1	DAVIES_SUCCESS
chr6	26225382	26225844	+	8353	HIST1H3E	263	3.84055539E-1	DAVIES_SUCCESS
chr6	26234439	26235216	-	3007	HIST1H1D	258	4.30219131E-1	DAVIES_SUCCESS
chr6	26240653	26241021	+	8361	HIST1H4F	257	4.72236536E-1	DAVIES_SUCCESS
chr6	26246838	26247205	-	8369	HIST1H4G	245	4.84031669E-1	DAVIES_SUCCESS
chr6	26250369	26250835	-	8968	HIST1H3F	234	5.38793575E-1	DAVIES_SUCCESS
chr6	26251878	26252303	+	8345	HIST1H2BH	232	5.33943921E-1	DAVIES_SUCCESS
chr6	26271145	26271612	-	8355	HIST1H3G	240	1.29820119E-1	DAVIES_SUCCESS
chr6	26273203	26273640	+	8346	HIST1H2BI	244	7.78380727E-2	DAVIES_SUCCESS
chr6	26285353	26285727	-	8365	HIST1H4H	248	2.94515736E-2	DAVIES_SUCCESS
chr6	26365397	26378548	+	11118	BTN3A2	418	2.14311469E-9	DAVIES_SUCCESS
chr6	26383323	26395100	+	10385	BTN2A2	387	1.42090258E-8	DAVIES_SUCCESS
chr6	26402464	26415444	+	11119	BTN3A1	399	2.03272252E-8	DAVIES_SUCCESS
chr6	26422316	26431928	+	54718	BTN2A3P	361	2.91154155E-7	DAVIES_SUCCESS
chr6	26440699	26453643	+	10384	BTN3A3	307	7.21865977E-7	DAVIES_SUCCESS
chr6	26458152	26476849	+	11120	BTN2A1	310	5.72771361E-8	DAVIES_SUCCESS
chr6	26472171	26482737	-	285819	LOC285819	269	4.59877025E-10	DAVIES_SUCCESS
chr6	26501457	26510652	+	696	BTN1A1	244	1.2725776E-10	DAVIES_SUCCESS
chr6	26521933	26527612	+	493812	HCG11	234	2.9993088E-9	DAVIES_SUCCESS
chr6	26538571	26547164	+	10473	HMGN4	242	7.71577224E-9	DAVIES_SUCCESS
chr6	26597170	26600277	+	29777	ABT1	246	5.03859878E-8	DAVIES_SUCCESS
chr6	26634610	26659980	-	79692	ZNF322	242	1.40908392E-6	DAVIES_SUCCESS
chr6	26839265	26924333	-	387036	GUSBP2	334	6.40805939E-8	DAVIES_SUCCESS
chr6	26924771	26991753	+	100133205	LINC00240	365	6.82438069E-8	DAVIES_SUCCESS
chr6	26987144	26988085	-	100270746	LOC100270746	203	1.39815569E-6	DAVIES_SUCCESS
chr6	27100094	27100575	-	8970	HIST1H2BJ	102	3.3241574E-7	DAVIES_SUCCESS
chr6	27100816	27101314	+	8969	HIST1H2AG	103	4.84842533E-7	DAVIES_SUCCESS
chr6	27106071	27114637	-	85236	HIST1H2BK	132	2.50137918E-6	DAVIES_SUCCESS
chr6	27107087	27107457	+	8294	HIST1H4I	109	3.19201454E-6	DAVIES_SUCCESS
chr6	27114860	27115341	+	85235	HIST1H2AH	123	4.35646026E-6	DAVIES_SUCCESS
chr6	27115404	27115467	+	100422934	MIR3143	124	4.41679536E-6	DAVIES_SUCCESS
chr6	27215501	27224399	+	10279	PRSS16	199	5.07935893E-5	DAVIES_SUCCESS
chr6	27276841	27280011	-	94026	POM121L2	184	1.58307157E-5	DAVIES_SUCCESS
chr6	27292539	27293741	+	387316	VN1R10P	182	5.22789088E-5	DAVIES_SUCCESS
chr6	27325601	27343153	-	7754	ZNF204P	327	2.09324621E-3	DAVIES_SUCCESS
chr6	27356523	27369227	+	346157	ZNF391	315	2.08239427E-3	DAVIES_SUCCESS
chr6	27418520	27440897	-	7738	ZNF184	303	9.18038119E-4	DAVIES_SUCCESS
chr6	27661813	27678001	+	100507173	LOC100507173	225	2.2183794E-5	DAVIES_SUCCESS
chr6	27729522	27730966	+	100131289	LOC100131289	162	8.94299753E-6	DAVIES_SUCCESS
chr6	27775256	27775709	-	8340	HIST1H2BL	129	1.57934555E-7	DAVIES_SUCCESS
chr6	27775976	27778314	+	8357	HIST1H3H	131	1.55168079E-7	DAVIES_SUCCESS
chr6	27782079	27782518	-	8331	HIST1H2AJ	124	1.24186697E-7	DAVIES_SUCCESS
chr6	27782821	27783267	+	8342	HIST1H2BM	124	1.19261893E-7	DAVIES_SUCCESS
chr6	27791902	27792258	+	8363	HIST1H4J	126	4.30499489E-8	DAVIES_SUCCESS
chr6	27798951	27799305	-	8362	HIST1H4K	123	3.82827788E-8	DAVIES_SUCCESS
chr6	27805657	27806117	-	8330	HIST1H2AK	137	5.2607411E-8	DAVIES_SUCCESS
chr6	27806439	27806888	+	8341	HIST1H2BN	137	5.2607411E-8	DAVIES_SUCCESS
chr6	27833106	27833576	+	8332	HIST1H2AL	141	1.09732043E-7	DAVIES_SUCCESS
chr6	27834569	27835359	-	3009	HIST1H1B	141	1.17453315E-7	DAVIES_SUCCESS
chr6	27839622	27840099	-	8354	HIST1H3I	139	1.23359998E-7	DAVIES_SUCCESS
chr6	27840925	27841289	-	8368	HIST1H4L	138	1.19367963E-7	DAVIES_SUCCESS
chr6	27858092	27858570	-	8356	HIST1H3J	131	2.01876697E-7	DAVIES_SUCCESS
chr6	27860476	27860963	-	8336	HIST1H2AM	130	2.88874728E-7	DAVIES_SUCCESS
chr6	27861202	27861669	+	8348	HIST1H2BO	127	3.95116624E-7	DAVIES_SUCCESS
chr6	27878962	27880174	-	81697	OR2B2	122	2.71935867E-6	DAVIES_SUCCESS
chr6	27925018	27925960	+	26212	OR2B6	84	1.07946452E-4	DAVIES_SUCCESS
chr6	28048481	28057340	+	7718	ZNF165	266	2.39678548E-4	DAVIES_SUCCESS
chr6	28058453	28105094	-	100129195	LOC100129195	358	1.37160387E-4	DAVIES_SUCCESS
chr6	28058584	28063493	+	221584	ZSCAN12P1	258	2.38569389E-4	DAVIES_SUCCESS
chr6	28092386	28097856	+	80345	ZSCAN16	260	7.05030448E-5	DAVIES_SUCCESS
chr6	28109687	28127250	+	7745	ZKSCAN8	281	6.61012376E-5	DAVIES_SUCCESS
chr6	28129538	28137373	+	651302	ZNF192P1	249	5.34625061E-5	DAVIES_SUCCESS
chr6	28183115	28186707	-	222699	TOB2P1	210	6.34012111E-6	DAVIES_SUCCESS
chr6	28193028	28201264	+	7746	ZSCAN9	205	5.29662896E-6	DAVIES_SUCCESS
chr6	28212489	28227011	-	387032	ZKSCAN4	221	2.43280876E-6	DAVIES_SUCCESS
chr6	28227074	28228736	+	222698	NKAPL	189	2.03524713E-6	DAVIES_SUCCESS
chr6	28234787	28245980	+	7741	ZSCAN26	203	1.08984766E-6	DAVIES_SUCCESS
chr6	28249313	28270326	+	84547	PGBD1	226	1.51587321E-6	DAVIES_SUCCESS
chr6	28292514	28324048	-	64288	ZSCAN31	299	5.70572262E-5	DAVIES_SUCCESS
chr6	28317690	28336954	+	80317	ZKSCAN3	294	2.04536897E-4	DAVIES_SUCCESS
chr6	28346597	28367544	-	9753	ZSCAN12	328	9.94847796E-4	DAVIES_SUCCESS
chr6	28393286	28411279	-	222696	ZSCAN23	280	2.38192166E-3	DAVIES_SUCCESS
chr6	28471072	28483570	-	257202	GPX6	95	9.45756411E-2	DAVIES_SUCCESS
chr6	28493788	28502728	+	2880	GPX5	70	1.95651871E-1	DAVIES_SUCCESS
chr6	28539406	28555112	-	114821	SCAND3	28	2.45113974E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	28827401	28831454	-	401242	LOC401242	28	1.85427815E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	28870778	28891768	-	5987	TRIM27	25	4.96698971E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	28962593	28973093	-	282890	ZNF311	14	1.32986592E-3	DAVIES_SUCCESS
chr6	29003999	29044517	+	100129636	LOC100129636	14	1.42317175E-1	DAVIES_SUCCESS
chr6	29011989	29012952	-	26692	OR2W1	11	1.08383996E-1	DAVIES_SUCCESS
chr6	29053984	29055090	-	442184	OR2B3	9	4.15714785E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	29079667	29080603	+	442186	OR2J3	6	8.36925097E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	29141310	29142351	+	26707	OR2J2	10	2.03896519E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	29274466	29275432	+	442191	OR14J1	15	2.24184956E-3	DAVIES_SUCCESS
chr6	29323006	29324054	-	81696	OR5V1	11	4.88164377E-3	DAVIES_SUCCESS
chr6	29341199	29343068	-	81797	OR12D3	8	2.3710079E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	29364415	29365448	+	26529	OR12D2	7	1.45981684E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	29393280	29395509	-	26531	OR11A1	5	1.53345883E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	29407715	29408754	+	442194	OR10C1	4	1.17151549E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	29454542	29455679	-	116511	MAS1L	2	3.96523689E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	29497182	29501345	+	100507362	LOC100507362	8	5.23764157E-3	DAVIES_SUCCESS
chr6	29523388	29600962	-	2550	GABBR1	62	7.3431687E-5	DAVIES_SUCCESS
chr6	29550028	29550105	+	692092	SNORD32B	8	1.04380983E-2	DAVIES_SUCCESS
chr6	29555682	29556745	+	7932	OR2H2	8	1.04380983E-2	DAVIES_SUCCESS
chr6	29624757	29640149	+	4340	MOG	97	1.42438715E-3	DAVIES_SUCCESS
chr6	29640168	29644931	-	346171	ZFP57	126	9.41831493E-4	DAVIES_SUCCESS
chr6	29691116	29706966	+	3134	HLA-F	146	2.43807901E-4	DAVIES_SUCCESS
chr6	29694377	29716826	-	285830	HLA-F-AS1	148	2.41218603E-4	DAVIES_SUCCESS
chr6	29718583	29718925	-	340198	IFITM4P	98	1.66637143E-3	DAVIES_SUCCESS
chr6	29758807	29760850	-	54435	HCG4	29	3.14066837E-3	DAVIES_SUCCESS
chr6	29759099	29765584	+	554223	LOC554223	37	9.75953181E-3	DAVIES_SUCCESS
chr6	29794755	29977733	+	3135	HLA-G	176	5.71363841E-3	DAVIES_SUCCESS
chr6	29795612	29976954	+	3136	HLA-H	176	5.71363841E-3	DAVIES_SUCCESS
chr6	29857104	29977733	+	3137	HLA-J	153	6.34141446E-3	DAVIES_SUCCESS
chr6	29892368	29893428	-	80868	HCG4B	121	4.98090329E-3	DAVIES_SUCCESS
chr6	29910246	29913661	+	3105	HLA-A	107	5.19088089E-3	DAVIES_SUCCESS
chr6	29942891	29946177	+	10255	HCG9	103	4.15847189E-3	DAVIES_SUCCESS
chr6	29968787	30029417	-	80862	ZNRD1-AS1	41	2.67390911E-4	DAVIES_SUCCESS
chr6	30029035	30032686	+	30834	ZNRD1	20	2.66001314E-2	DAVIES_SUCCESS
chr6	30034931	30038108	+	6992	PPP1R11	21	7.26820743E-3	DAVIES_SUCCESS
chr6	30038042	30043628	-	80352	RNF39	22	7.93977696E-3	DAVIES_SUCCESS
chr6	30070673	30080867	-	11074	TRIM31	22	9.08047796E-4	DAVIES_SUCCESS
chr6	30103884	30116512	+	135644	TRIM40	19	5.50577938E-5	DAVIES_SUCCESS
chr6	30119722	30128711	-	10107	TRIM10	14	4.10009691E-5	DAVIES_SUCCESS
chr6	30130982	30140473	+	89870	TRIM15	13	1.01498144E-3	DAVIES_SUCCESS
chr6	30152231	30181271	-	7726	TRIM26	12	5.83998674E-4	DAVIES_SUCCESS
chr6	30201815	30293911	-	414778	HCG17	17	1.84373397E-3	DAVIES_SUCCESS
chr6	30227338	30234728	+	3139	HLA-L	9	3.07407103E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	30255173	30294933	-	414777	HCG18	11	2.54816287E-3	DAVIES_SUCCESS
chr6	30294255	30311506	+	56658	TRIM39	13	2.27858251E-3	DAVIES_SUCCESS
chr6	30297087	30314635	+	202658	TRIM39-RPP21	12	1.71208215E-3	DAVIES_SUCCESS
chr6	30312905	30314635	+	79897	RPP21	10	1.31956657E-3	DAVIES_SUCCESS
chr6	30457182	30461982	+	3133	HLA-E	7	5.31835023E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	30509154	30525371	-	2794	GNL1	3	1.54823929E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	30524485	30532473	+	80742	PRR3	1	4.91667E-1	NOT_RUN
chr6	30539169	30559309	+	23	ABCF1	2	1.98541617E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	30552108	30552194	+	100126314	MIR877	1	9.87128E-2	NOT_RUN
chr6	30568176	30585084	-	5514	PPP1R10	1	9.87128E-2	NOT_RUN
chr6	30585485	30594174	+	28973	MRPS18B	1	9.87128E-2	NOT_RUN
chr6	30594612	30614598	+	79969	ATAT1	2	2.54358602E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	30614815	30620987	+	221545	C6orf136	2	2.54358602E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr6	30620895	30640830	-	8449	DHX16	3	2.98555898E-3	DAVIES_FAIL_FAREBROTHER_SUCCESS
